R,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,T,P
0,2,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,4,0,4,0,4,0,4,5,0,4,0,4,0,0,4,4,0,0,4,0,4,0,4,0,4,0,0,0,0,0,4,0,200000020030000003000000003000200,040404045040400440040404040000040
1,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,4,4,0,4,0,5,0,0,4,0,4,0,4,4,0,0,0,4,0,0,4,0,4,0,0,0,4,4,0,0,4,0,0,000000200000300030003000200200000,440405004040440004004040004400400
0,0,3,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,4,0,5,0,0,0,0,4,0,0,0,4,4,4,4,0,0,4,0,4,0,0,4,4,4,0,4,0,030203300000000002000000000000020,040004050000400044440040400444040
1,0,0,0,2,0,0,0,0,2,0,0,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,5,4,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,4,4,0,4,0,4,0,0,4,0,4,4,0,000200002002030300000000000000300,440540000000404400004404040040440
0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,2,3,0,0,0,0,4,0,4,0,0,0,4,4,4,4,5,0,4,0,4,0,0,0,0,4,0,0,0,0,0,4,4,0,4,4,000320000000000000000030000200230,000404000444450404000040000044044
0,0,0,0,3,0,3,0,2,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,4,0,4,0,0,5,4,4,0,0,0,0,4,0,4,0,4,0,0,4,0,0,0,4,4,4,0,0,0,4,000303020020000030000000000000200,004404005440000404040040004440004
1,0,0,0,0,3,3,0,2,0,0,0,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,5,0,0,4,0,4,4,0,0,4,0,4,0,0,0,4,4,0,0,4,0,4,0,4,4,000033020003020000200000000000000,040004005004044004040004400404044
1,0,0,0,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,3,0,0,4,4,0,0,4,0,0,4,0,4,4,0,0,4,0,4,4,0,4,4,0,0,0,0,0,0,0,4,0,0,4,0,5,000002000000320000000002000030300,440040040440040440440000000400405
0,0,0,2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,3,0,0,4,4,0,0,4,5,0,4,4,0,4,0,0,0,4,0,0,0,4,0,4,0,0,0,4,0,0,4,4,0,0,4,0,002000000003200000000200300000300,440045044040004000404000400440040
0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,2,0,0,0,0,0,0,0,0,4,0,0,4,4,4,0,4,4,0,0,4,0,4,4,0,4,0,5,0,0,0,4,0,4,0,0,0,0,4,000220000000000000000330030200000,000400444044004044040500040400004
1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,4,4,0,0,4,4,4,4,0,4,4,5,4,4,0,0,0,300000000300002000300200000000002,004000004004000044004444044544000
1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0,3,0,2,0,0,0,0,0,0,4,4,4,0,4,0,4,0,4,0,0,4,0,0,0,4,0,0,5,0,0,0,0,4,0,0,4,0,4,0,4,0,4,003000000200000003200000302000000,444040404004000400500004004040404
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,3,0,0,0,0,3,0,0,0,0,2,0,4,4,0,4,4,0,4,5,0,0,4,4,0,4,4,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,200000000000000000203030000300002,044044045004404404000400000040040
0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,3,0,0,2,0,4,4,4,4,0,0,0,0,4,4,4,4,0,4,4,0,0,0,0,4,0,0,0,0,5,0,0,0,4,0,0,4,0,000300002000000000203000000030020,444400004444044000040000500040040
0,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,4,0,0,4,4,4,0,4,4,4,0,0,4,4,0,4,4,4,5,0,0,0,0,0,0,0,0,0,4,200003000000200300000000000003020,000040044404440044044450000000004
0,2,0,0,0,3,0,0,0,0,2,0,2,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,0,4,0,4,4,4,4,5,0,0,0,0,0,4,4,0,0,0,0,0,0,4,0,0,200030000202000300300000000000000,000444440040444450000044000000400
0,0,0,0,0,0,0,2,0,0,0,3,0,2,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,4,4,0,0,4,0,4,0,0,4,0,0,0,0,0,4,4,5,0,0,0,4,4,0,4,0,4,000000200030200000302000000000030,004004440040400400000445000440404
0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,0,0,0,0,3,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,0,0,4,4,4,4,0,0,0,0,4,0,0,4,0,4,0,4,0,0,0,4,0,4,0,4,0,000000000220300000300203000000000,050440004444000040040404000404040
0,0,0,3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,4,4,4,5,4,4,0,0,4,0,0,0,4,4,0,4,0,0,4,0,0,0,4,0,4,0,0,0,0,003300000200000000300000022000000,400044454400400044040040004040000
0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,4,4,0,0,4,0,0,0,0,0,0,4,0,4,0,0,4,4,0,4,0,4,4,0,0,4,5,4,0,0,4,0,002000000200000300003000000300200,044004000000404004404044004540040
0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,4,4,5,4,4,4,0,4,0,0,0,0,4,4,0,0,4,0,0,0,0,4,4,0,0,4,4,0,0,0,020000003000000000330000202000000,000445444040000440040000440044000
1,0,0,2,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,0,4,4,4,0,0,0,4,4,0,0,5,4,0,4,0,4,0,4,0,0,0,0,0,4,0,0,4,0,0,4,0,002303000000003000000200200000000,404440004400540404040000040040040
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,2,2,0,2,0,0,0,4,0,4,0,0,4,4,0,4,0,0,4,0,4,0,0,0,4,4,4,0,4,0,0,0,0,0,0,4,5,0,0,4,300000000000000000003000302202000,404004404004040004440400000045004
0,3,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,4,4,5,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,4,300000002320000003000020000000000,004404444500040440400000004000044
1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,2,0,0,0,0,0,0,0,2,0,0,0,4,5,0,0,0,0,0,4,4,0,4,0,4,0,4,0,4,0,4,4,0,0,4,0,0,0,0,4,4,0,4,0,0,020000000000030300003200000002000,450000044040404040440040000440400
1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,2,0,4,4,0,0,4,0,0,0,4,0,0,4,0,4,0,4,0,0,4,0,0,4,0,0,4,0,4,5,0,4,0,4,000002000000000020000300000033002,044004000400404040040040040450404
0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,2,2,0,4,0,5,0,4,0,4,4,4,4,4,4,0,0,0,4,0,4,0,0,0,4,0,0,0,0,4,4,0,0,0,0,0,000200000003000000003030000000220,405040444444000404000400004400000
0,0,3,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,4,0,5,0,0,4,4,0,0,0,4,0,0,0,0,4,0,4,0,0,4,4,0,0,4,0,4,4,0,4,030203300000000002000000000000020,040405004400040000404004400404404
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,0,0,3,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,4,0,4,4,0,0,4,0,4,0,4,0,4,4,0,4,4,0,4,0,0,0,0,0,4,4,5,0,000000002000000032000300003000002,000004044004040404404404000004450
1,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,4,0,0,0,4,4,4,0,0,4,0,4,0,0,4,0,5,0,0,4,4,0,0,0,0,0,4,0,4,022003000000000000030200000000003,040440004440040400405004400000404
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,2,0,0,0,3,0,0,0,2,3,0,0,0,4,4,4,0,0,4,5,0,0,0,4,0,0,0,0,0,4,4,4,0,0,4,0,0,4,0,0,0,4,0,4,4,000000000000203000000200030002300,044400450004000004440040040004044
0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3,0,0,0,2,0,0,4,0,0,4,0,4,4,0,4,0,4,4,0,0,4,0,0,4,5,4,0,0,4,0,0,0,4,0,0,4,0,0,000000300000200000000020003300020,040040440404400400454004000400400
0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,4,0,4,0,4,4,0,4,0,0,0,4,0,4,0,4,0,0,0,0,4,0,5,320000000000003000023000002000000,000004404440404404000404040000405
0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,4,4,0,0,4,0,0,4,4,0,4,0,0,4,0,0,4,0,4,4,4,0,0,0,0,0,4,0,5,0,000000200000300030003000200200000,004440040044040040040444000004050
0,0,0,0,3,0,3,0,2,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,0,0,0,5,0,4,0,0,4,0,4,4,0,0,0,4,4,0,4,4,4,0,4,0,0,4,0,000303020020000030000000000000200,000044000504004044000440444040040
1,0,0,0,0,3,2,0,3,0,0,0,0,3,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,4,4,0,0,4,5,0,0,4,0,0,4,0,4,0,0,4,0,4,0,0,0,4,4,0,000032030000300002002000000000000,040400044400450040040400404000440
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,3,0,0,0,2,0,0,0,0,0,0,3,2,0,4,0,0,4,0,4,0,0,4,4,4,5,0,4,0,0,0,4,4,0,0,0,0,0,4,0,4,0,0,4,0,0,4,000000000000020003030002000000320,400404004445040004400000404004004
0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,2,3,0,4,0,0,4,4,0,4,4,0,0,4,4,0,0,0,0,5,0,0,0,0,0,0,0,4,4,0,0,4,4,4,0,4,000320000000000000000030000200230,400440440044000050000000440044404
0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,3,0,4,4,0,4,0,4,4,0,0,0,0,0,4,0,0,5,0,4,0,4,0,0,4,4,0,0,4,0,0,4,4,0,0,030000020000000000000220000000330,440404400000400504040044004004400
0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,3,0,0,0,0,0,4,4,0,0,0,4,4,4,4,0,4,0,5,4,4,0,0,0,0,0,4,0,0,4,4,0,0,4,0,0,0,200003000000000000020002300003000,004400044440405440000040044004000
0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,2,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,2,0,0,0,0,4,0,4,0,4,0,4,0,4,4,4,0,4,0,0,0,0,0,0,4,0,4,4,4,0,4,0,5,0,0,0,000002000000302000003000003000200,004040404044404000000404440405000
0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,2,0,3,0,0,0,0,0,0,0,3,4,0,4,0,0,0,4,0,0,4,0,4,0,4,5,0,4,0,0,0,0,0,4,4,4,4,4,0,4,0,0,0,0,000020000002000000003020300000003,404000400404045040000044444040000
0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,2,0,0,0,0,0,4,0,4,4,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,4,0,0,0,5,4,4,4,0,0,4,4,0,4,000220000000000000000330030200000,404400000400040004040005444004404
1,2,0,3,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,5,0,4,0,4,0,0,0,4,4,0,4,0,0,0,4,4,0,4,0,0,4,4,4,0,0,0,4,0,0,4,203000000000032000000000000000320,005040400044040004404004440004004
1,0,0,0,3,3,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,4,0,0,4,0,0,0,4,0,0,4,4,4,4,0,4,0,4,0,0,0,4,0,5,000330000020000002000320000000000,004400400400400040044440404000405
1,0,0,0,0,0,0,3,0,2,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,4,0,4,0,0,0,4,4,0,4,0,0,4,0,4,4,0,0,0,4,0,5,4,0,0,0,0,0,0,4,4,000000302200000033000000000000200,404040004404004044000405400000044
0,0,0,2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,4,0,4,0,4,4,0,4,5,4,0,0,0,0,4,4,0,0,4,0,0,0,4,0,0,0,4,4,002000000003200000000200300000300,004004040440454000044004000400044
1,0,0,0,2,0,0,0,0,2,0,0,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,4,4,0,0,0,5,4,4,4,4,0,4,4,4,0,4,0,0,0,0,0,0,0,4,0,4,0,000200002002030300000000000000300,400000440005444404440400000004040
0,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,4,4,0,0,0,0,0,5,4,4,4,4,0,0,4,4,0,0,0,0,0,0,0,4,0,0,0,4,4,4,4,0,200003000000200300000000000003020,044000005444400440000000400044440
0,0,0,3,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,4,0,4,0,0,4,0,4,5,0,4,4,4,0,4,0,0,0,4,4,4,0,4,0,0,0,003000000020200000003020000030000,400000040400404504440400044404000
0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,3,0,0,2,0,0,0,4,4,0,4,0,0,0,4,0,4,4,4,4,0,4,0,4,0,0,4,4,0,0,0,0,0,5,0,0,0,4,000300002000000000203000000030020,004404000404444040400440000050004
1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,2,0,0,0,0,0,0,4,5,0,4,0,0,0,4,0,4,4,0,0,4,0,4,4,0,0,4,4,0,0,0,0,0,4,0,4,4,000000030000200000000002003302000,000450400040440040440044000004044
0,0,0,2,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,0,4,0,0,0,5,0,4,0,4,4,0,0,0,0,4,4,0,0,0,4,0,4,0,0,4,0,0,4,4,4,0,002303000000003000000200200000000,404000504044000044000404004004440
0,0,0,0,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,3,0,0,0,4,0,0,4,4,0,0,0,0,4,5,4,4,4,4,4,4,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,000002000000320000000002000030300,040044000045444444000004000040400
1,0,3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,2,0,0,4,0,4,0,5,0,4,0,4,0,4,4,0,0,4,4,0,0,0,4,4,0,0,0,0,4,0,4,0,0,4,0,0,030203000000000000000200003000200,404050404044004400044000040400400
0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,4,4,0,0,4,0,4,4,0,0,4,0,4,5,0,0,0,4,4,0,4,0,0,0,003000000200000003200000302000000,004004004440040440040450004404000
0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,5,4,0,0,4,0,0,4,0,0,0,4,0,4,0,0,4,4,4,0,0,0,0,0,4,4,0,4,0,0,4,0,4,002000000200000300003000000300200,540040040004040044400000440400404
0,0,0,3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,4,0,4,0,4,4,0,0,0,0,0,0,4,0,0,4,0,5,0,0,4,0,4,0,0,4,4,4,0,4,0,003300000200000000300000022000000,044040440000004004050040400444040
0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,0,0,0,0,3,0,0,2,0,3,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,4,4,4,4,0,0,0,0,0,4,4,0,0,0,4,0,0,0,5,0,0,4,0,0,0,4,4,000000000220300000300203000000000,400440444400000440004000500400044
0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,2,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,4,0,0,4,4,0,0,5,4,0,4,4,0,4,0,0,0,0,4,0,4,4,0,0,020000003000000000330000202000000,400400040400440054044040000404400
0,0,0,0,0,0,0,2,0,0,0,3,0,2,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,3,0,4,4,4,4,0,0,0,4,4,0,5,0,0,4,4,0,0,0,0,0,4,0,0,4,4,0,0,0,0,4,0,0,4,000000200030200000302000000000030,444400044050044000004004400004004
1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,3,3,0,0,4,0,4,4,0,4,4,0,0,0,4,0,0,4,0,0,4,4,0,0,0,0,0,4,5,0,0,4,4,0,4,000000000300000000000000000222033,004044044000400400440000045004404
0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,4,0,0,0,4,4,0,5,0,0,4,0,4,4,0,4,4,4,0,0,4,4,0,4,0,0,000200000003000000003030000000220,000004040004405004044044400440400
1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,4,0,4,0,0,4,4,0,4,0,0,4,4,0,4,4,0,4,4,0,4,0,0,0,4,0,0,0,0,300000000300002000300200000000002,500040400440400440440440400040000
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,3,0,0,0,0,3,0,0,0,0,2,0,0,4,4,0,0,0,4,0,0,4,4,4,4,4,0,0,0,0,4,4,0,4,0,5,0,0,0,4,0,0,4,0,200000000000000000203030000300002,004400040044444000044040500040040
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,2,0,4,0,0,0,0,0,0,4,4,0,0,4,0,4,5,0,4,4,4,0,0,0,0,0,0,4,4,0,4,4,0,4,000002000000000020000300000033002,040000004400404504440000004404404
1,2,0,0,0,3,0,0,0,0,2,0,2,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,5,0,4,0,0,4,4,4,0,4,0,0,4,4,0,0,4,4,4,4,200030000202000300300000000000000,000004000040050400444040044004444
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,0,0,3,0,0,0,0,3,0,0,0,0,0,2,4,0,0,0,0,5,4,4,0,4,0,0,4,4,4,0,4,0,4,0,0,0,4,0,0,0,0,4,0,4,0,4,0,000000002000000032000300003000002,400005440400444040400040000404040
0,0,3,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,4,4,0,0,4,0,0,0,4,4,0,4,0,4,0,0,4,0,0,4,0,0,0,4,0,4,4,4,0,0,0,0,030203300000000002000000000000020,544004000440404004004000404440000
0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,4,0,4,0,4,0,0,4,4,0,4,0,0,4,4,0,0,0,4,0,0,4,4,0,320000000000003000023000002000000,000004405404040044040044000400440
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,2,2,0,2,0,0,0,0,4,0,0,0,4,0,4,0,4,4,0,0,4,4,0,4,0,0,0,5,0,0,4,4,0,0,0,0,4,4,0,4,300000000000000000003000302202000,040004040440044040005004400004404
0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,4,0,5,0,4,4,0,0,0,4,0,4,4,4,0,4,4,0,4,0,0,000000200000300030003000200200000,404000000040405044000404440440400
0,0,0,0,3,0,3,0,2,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,4,4,0,4,4,4,5,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,4,0,0,4,4,0,000303020020000030000000000000200,044404445400000400400000040400440
0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,0,4,0,4,4,0,0,4,4,0,5,0,0,4,4,4,0,0,4,4,4,0,0,0,0,022003000000000000030200000000003,000400040404400440500444004440000
0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,3,0,0,0,0,4,4,0,4,0,0,0,5,0,0,0,0,0,0,4,4,0,0,0,4,0,0,4,4,0,0,4,0,4,4,4,4,200003000000000000020002300003000,044040005000000440004004400404444
0,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,4,0,0,4,4,0,4,0,4,0,4,4,0,0,0,0,0,0,4,4,4,5,4,0,0,4,0,4,0,0,0,0,0,200003000000200300000000000003020,400440404044000000444540040400000
0,0,0,2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,4,4,4,5,0,0,4,0,0,4,4,4,4,0,0,4,4,002000000003200000000200300000300,000000000400004444450040044440044
0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,2,3,0,4,0,0,0,4,4,4,0,4,5,0,0,0,4,4,4,0,0,4,0,0,4,0,0,0,4,0,0,4,0,4,0,0,000320000000000000000030000200230,400044404500044400400400040040400
0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,3,0,4,4,5,0,0,0,0,0,0,0,4,0,4,4,4,0,0,0,4,0,0,4,0,0,0,4,4,0,0,4,4,0,4,030000020000000000000220000000330,445000000040444000400400044004404
0,0,0,0,0,0,2,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,2,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,4,0,0,0,4,4,5,4,0,0,0,0,0,0,0,0,4,0,4,4,0,4,0,4,4,000002000020030000000230030000000,040040404000445400000000404404044
0,0,0,3,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,3,0,0,0,0,0,4,0,4,0,0,0,4,4,4,0,0,0,4,0,0,4,0,4,4,5,0,4,0,4,0,0,0,0,0,4,4,0,003000000020200000003020000030000,040400044400040040445040400000440
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,3,0,0,0,2,0,0,0,0,0,0,3,2,0,4,4,4,0,0,4,0,4,0,0,0,0,0,5,0,0,0,0,0,4,0,0,4,4,4,0,0,0,4,4,4,4,0,000000000000020003030002000000320,444004040000050000040044400044440
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,2,0,0,0,3,0,0,0,2,3,0,0,0,4,4,0,0,5,4,0,0,4,0,0,4,0,0,4,4,4,0,4,0,0,4,4,0,0,4,4,0,0,0,0,0,000000000000203000000200030002300,044005400400400444040044004400000
0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,4,0,0,4,0,4,0,4,0,0,4,0,4,0,5,4,4,4,4,000220000000000000000330030200000,000040000400404004040400404054444
0,2,0,3,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,4,0,4,5,4,0,4,0,0,0,0,4,0,0,0,0,4,4,0,4,0,0,0,0,0,4,4,0,0,4,4,0,4,203000000000032000000000000000320,404540400004000044040000044004404
0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3,0,0,0,2,0,0,0,4,5,0,0,4,4,4,0,0,0,4,0,0,0,0,4,4,4,0,4,4,0,4,4,0,0,0,0,0,0,4,000000300000200000000020003300020,004500444000400004440440440000004
1,0,0,0,0,3,2,0,3,0,0,0,0,3,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,5,4,0,0,0,0,4,4,0,4,0,0,4,0,0,0,4,4,0,4,0,0,4,4,0,0,000032030000300002002000000000000,044000454000044040040004404004400
